"state","zcta5","cbsa10","stab","cbsaname10","zipname","pop10","afact"
"18","47024","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Laurel, IN",3226,1
"18","47025","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Hidden Valley, IN",22932,1
"18","47030","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Metamora, IN",1636,1
"18","47031","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Milan, IN",163,0.03
"18","47031","99999","IN","99999","Milan, IN",5205,0.97
"18","47032","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Moores Hill, IN",3289,1
"18","47034","99999","IN","99999","Napoleon, IN",158,1
"18","47035","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","New Trenton, IN",233,1
"18","47036","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Oldenburg, IN",1023,1
"18","47037","99999","IN","99999","Osgood, IN",4333,1
"18","47038","99999","IN","99999","Patriot, IN",1504,1
"18","47040","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Rising Sun, IN",4768,0.87
"18","47040","99999","IN","99999","Rising Sun, IN",712,0.13
"18","47041","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Sunman, IN",2615,0.427
"18","47041","99999","IN","99999","Sunman, IN",3510,0.573
"18","47042","99999","IN","99999","Versailles, IN",4504,1
"18","47043","31500","IN","Madison, IN Micropolitan Statistical Area","Vevay, IN",88,0.017
"18","47043","99999","IN","99999","Vevay, IN",5162,0.983
"18","47060","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","West Harrison, IN",6448,1
"18","47102","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Austin, IN",6960,0.959
"18","47102","42980","IN","Seymour, IN Micropolitan Statistical Area","Austin, IN",295,0.041
"18","47104","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bethlehem, IN (PO Boxes)",41,1
"18","47106","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Borden, IN",4718,1
"18","47108","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Campbellsburg, IN",2434,0.988
"18","47108","99999","IN","99999","Campbellsburg, IN",29,0.012
"18","47110","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Central, IN",350,1
"18","47111","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Charlestown, IN",14533,1
"18","47112","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Corydon, IN",16722,1
"18","47114","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Crandall, IN",399,1
"18","47115","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Depauw, IN",2622,1
"18","47116","99999","IN","99999","Eckerty, IN",805,1
"18","47117","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Elizabeth, IN",4429,1
"18","47118","99999","IN","99999","English, IN",3502,1
"18","47119","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Floyds Knobs, IN",10911,1
"18","47120","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Fredericksburg, IN",938,1
"18","47122","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Georgetown, IN",9979,1
"18","47123","99999","IN","99999","Grantsburg, IN (PO Boxes)",189,1
"18","47124","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Greenville, IN",4264,1
"18","47125","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Hardinsburg, IN",1009,0.609
"18","47125","99999","IN","99999","Hardinsburg, IN",649,0.391
"18","47126","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Henryville, IN",4250,1
"18","47129","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Clarksville, IN",19527,1
"18","47130","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Jeffersonville, IN",44722,1
"18","47135","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Laconia, IN",1372,1
"18","47136","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Lanesville, IN",4178,1
"18","47137","99999","IN","99999","Leavenworth, IN",1421,1
"18","47138","31500","IN","Madison, IN Micropolitan Statistical Area","Lexington, IN",1959,0.448
"18","47138","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Lexington, IN",2414,0.552
"18","47140","99999","IN","99999","Marengo, IN",2669,1
"18","47141","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Marysville, IN",1668,1
"18","47142","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Mauckport, IN",1174,1
"18","47143","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Memphis, IN",3015,1
"18","47145","99999","IN","99999","Milltown, IN",1998,1
"18","47147","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Nabb, IN",588,0.622
"18","47147","31500","IN","Madison, IN Micropolitan Statistical Area","Nabb, IN",88,0.093
"18","47147","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Nabb, IN",269,0.285
"18","47150","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Albany, IN",47472,1
"18","47160","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Middletown, IN",93,1
"18","47161","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Salisbury, IN",3735,1
"18","47162","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Washington, IN",829,1
"18","47163","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Otisco, IN",1746,1
"18","47164","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Palmyra, IN",3779,1
"18","47165","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Pekin, IN",6438,1
"18","47166","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Ramsey, IN",1302,1
"18","47167","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Salem, IN",15014,1
"18","47170","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Scottsburg, IN",1064,0.072
"18","47170","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Scottsburg, IN",13731,0.928
"18","47172","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Sellersburg, IN",16059,1
"18","47175","99999","IN","99999","Taswell, IN",909,1
"18","47177","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Underwood, IN",678,0.555
"18","47177","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Underwood, IN",543,0.445
"18","47201","18020","IN","Columbus, IN Metropolitan Statistical Area","Columbus, IN",40463,0.971
"18","47201","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","Columbus, IN",1199,0.029
"18","47203","18020","IN","Columbus, IN Metropolitan Statistical Area","Columbus, IN",25806,1
"18","47220","42980","IN","Seymour, IN Micropolitan Statistical Area","Brownstown, IN",5652,1
"18","47223","35860","IN","North Vernon, IN Micropolitan Statistical Area","Butlerville, IN",1490,1
"18","47224","31500","IN","Madison, IN Micropolitan Statistical Area","Canaan, IN",279,0.439
"18","47224","99999","IN","99999","Canaan, IN",357,0.561
"18","47226","18020","IN","Columbus, IN Metropolitan Statistical Area","Clifford, IN",202,1
"18","47227","31500","IN","Madison, IN Micropolitan Statistical Area","Commiskey, IN",258,0.161
"18","47227","35860","IN","North Vernon, IN Micropolitan Statistical Area","Commiskey, IN",1340,0.839
"18","47229","35860","IN","North Vernon, IN Micropolitan Statistical Area","Crothersville, IN",166,0.051
"18","47229","42980","IN","Seymour, IN Micropolitan Statistical Area","Crothersville, IN",3065,0.949
"18","47230","31500","IN","Madison, IN Micropolitan Statistical Area","Deputy, IN",1608,0.793
"18","47230","35860","IN","North Vernon, IN Micropolitan Statistical Area","Deputy, IN",157,0.077
"18","47230","42500","IN","Scottsburg, IN Micropolitan Statistical Area","Deputy, IN",264,0.13
"18","47231","31500","IN","Madison, IN Micropolitan Statistical Area","Dupont, IN",899,0.77
"18","47231","35860","IN","North Vernon, IN Micropolitan Statistical Area","Dupont, IN",268,0.23
"18","47232","18020","IN","Columbus, IN Metropolitan Statistical Area","Elizabethtown, IN",1824,0.642
"18","47232","35860","IN","North Vernon, IN Micropolitan Statistical Area","Elizabethtown, IN",1015,0.358
"18","47234","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","Flat Rock, IN",1379,1
"18","47235","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","Freetown, IN",378,0.212
"18","47235","42980","IN","Seymour, IN Micropolitan Statistical Area","Freetown, IN",1406,0.788
"18","47240","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Greensburg, IN",113,0.005
"18","47240","24700","IN","Greensburg, IN Micropolitan Statistical Area","Greensburg, IN",20575,0.988
"18","47240","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","Greensburg, IN",63,0.003
"18","47240","99999","IN","99999","Greensburg, IN",81,0.004
"18","47243","31500","IN","Madison, IN Micropolitan Statistical Area","Hanover, IN",5951,1
"18","47244","18020","IN","Columbus, IN Metropolitan Statistical Area","Hartsville, IN",705,0.897
"18","47244","24700","IN","Greensburg, IN Micropolitan Statistical Area","Hartsville, IN",81,0.103
"18","47246","18020","IN","Columbus, IN Metropolitan Statistical Area","Hope, IN",4342,1
"18","47247","18020","IN","Columbus, IN Metropolitan Statistical Area","Jonesville, IN",156,1
"18","47250","31500","IN","Madison, IN Micropolitan Statistical Area","Madison, IN",21246,0.968
"18","47250","99999","IN","99999","Madison, IN",698,0.032
"18","47260","42980","IN","Seymour, IN Micropolitan Statistical Area","Medora, IN",1911,1
"18","47263","24700","IN","Greensburg, IN Micropolitan Statistical Area","New Point, IN",236,1
"18","47264","13260","IN","Bedford, IN Micropolitan Statistical Area","Norman, IN",274,0.192
"18","47264","14020","IN","Bloomington, IN Metropolitan Statistical Area","Norman, IN",37,0.026
"18","47264","42980","IN","Seymour, IN Micropolitan Statistical Area","Norman, IN",1117,0.782
"18","47265","35860","IN","North Vernon, IN Micropolitan Statistical Area","North Vernon, IN",20911,1
"18","47270","31500","IN","Madison, IN Micropolitan Statistical Area","Paris Crossing, IN",52,0.064
"18","47270","35860","IN","North Vernon, IN Micropolitan Statistical Area","Paris Crossing, IN",755,0.936
"18","47272","24700","IN","Greensburg, IN Micropolitan Statistical Area","St. Paul, IN",1324,0.649
"18","47272","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","St. Paul, IN",717,0.351
"18","47273","35860","IN","North Vernon, IN Micropolitan Statistical Area","Scipio, IN",1849,1
"18","47274","18020","IN","Columbus, IN Metropolitan Statistical Area","Seymour, IN",396,0.014
"18","47274","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","Seymour, IN",146,0.005
"18","47274","35860","IN","North Vernon, IN Micropolitan Statistical Area","Seymour, IN",238,0.008
"18","47274","42980","IN","Seymour, IN Micropolitan Statistical Area","Seymour, IN",27990,0.973
"18","47280","18020","IN","Columbus, IN Metropolitan Statistical Area","Taylorsville, IN",813,1
"18","47281","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Vallonia, IN",384,0.29
"18","47281","42980","IN","Seymour, IN Micropolitan Statistical Area","Vallonia, IN",940,0.71
"18","47282","35860","IN","North Vernon, IN Micropolitan Statistical Area","Vernon, IN",289,1
"18","47283","18020","IN","Columbus, IN Metropolitan Statistical Area","Westport, IN",116,0.034
"18","47283","24700","IN","Greensburg, IN Micropolitan Statistical Area","Westport, IN",3223,0.952
"18","47283","35860","IN","North Vernon, IN Micropolitan Statistical Area","Westport, IN",47,0.014
"18","47302","34620","IN","Muncie, IN Metropolitan Statistical Area","Muncie, IN",27526,0.998
"18","47302","35220","IN","New Castle, IN Micropolitan Statistical Area","Muncie, IN",66,0.002
"18","47303","34620","IN","Muncie, IN Metropolitan Statistical Area","Muncie, IN",25365,1
"18","47304","34620","IN","Muncie, IN Metropolitan Statistical Area","Muncie, IN",30516,1
"18","47305","34620","IN","Muncie, IN Metropolitan Statistical Area","Muncie, IN",4106,1
"18","47306","34620","IN","Muncie, IN Metropolitan Statistical Area","Muncie, IN",6189,1
"18","47320","34620","IN","Muncie, IN Metropolitan Statistical Area","Albany, IN",3812,0.922
"18","47320","99999","IN","99999","Albany, IN",322,0.078
"18","47324","39980","IN","Richmond, IN Micropolitan Statistical Area","Boston, IN",138,1
"18","47325","18220","IN","Connersville, IN Micropolitan Statistical Area","Brownsville, IN",213,0.319
"18","47325","99999","IN","99999","Brownsville, IN",454,0.681
"18","47326","19540","IN","Decatur, IN Micropolitan Statistical Area","Bryant, IN",62,0.027
"18","47326","99999","IN","99999","Bryant, IN",2233,0.973
"18","47327","35220","IN","New Castle, IN Micropolitan Statistical Area","Cambridge City, IN",321,0.07
"18","47327","39980","IN","Richmond, IN Micropolitan Statistical Area","Cambridge City, IN",4276,0.93
"18","47330","39980","IN","Richmond, IN Micropolitan Statistical Area","Centerville, IN",5755,1
"18","47331","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Connersville, IN",78,0.003
"18","47331","18220","IN","Connersville, IN Micropolitan Statistical Area","Connersville, IN",23279,0.994
"18","47331","99999","IN","99999","Connersville, IN",72,0.003
"18","47334","34620","IN","Muncie, IN Metropolitan Statistical Area","Daleville, IN",3172,0.972
"18","47334","35220","IN","New Castle, IN Micropolitan Statistical Area","Daleville, IN",91,0.028
"18","47335","39980","IN","Richmond, IN Micropolitan Statistical Area","Dublin, IN",761,1
"18","47336","34620","IN","Muncie, IN Metropolitan Statistical Area","Dunkirk, IN",446,0.117
"18","47336","99999","IN","99999","Dunkirk, IN",3361,0.883
"18","47337","35220","IN","New Castle, IN Micropolitan Statistical Area","Dunreith, IN",203,1
"18","47338","34620","IN","Muncie, IN Metropolitan Statistical Area","Eaton, IN",2827,1
"18","47339","39980","IN","Richmond, IN Micropolitan Statistical Area","Economy, IN",669,1
"18","47340","99999","IN","99999","Farmland, IN",2914,1
"18","47341","39980","IN","Richmond, IN Micropolitan Statistical Area","Fountain City, IN",2283,1
"18","47342","34620","IN","Muncie, IN Metropolitan Statistical Area","Gaston, IN",2693,1
"18","47344","35220","IN","New Castle, IN Micropolitan Statistical Area","Greensboro, IN",140,1
"18","47345","39980","IN","Richmond, IN Micropolitan Statistical Area","Greens Fork, IN",1448,1
"18","47346","35220","IN","New Castle, IN Micropolitan Statistical Area","Hagerstown, IN",142,0.035
"18","47346","39980","IN","Richmond, IN Micropolitan Statistical Area","Hagerstown, IN",3940,0.965
"18","47348","99999","IN","99999","Hartford City, IN",9828,1
"18","47351","35220","IN","New Castle, IN Micropolitan Statistical Area","Kennard, IN",471,1
"18","47352","35220","IN","New Castle, IN Micropolitan Statistical Area","Lewisville, IN",822,0.852
"18","47352","99999","IN","99999","Lewisville, IN",143,0.148
"18","47353","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","Liberty, IN",36,0.006
"18","47353","99999","IN","99999","Liberty, IN",5843,0.994
"18","47354","34620","IN","Muncie, IN Metropolitan Statistical Area","Losantville, IN",47,0.042
"18","47354","35220","IN","New Castle, IN Micropolitan Statistical Area","Losantville, IN",370,0.328
"18","47354","39980","IN","Richmond, IN Micropolitan Statistical Area","Losantville, IN",67,0.059
"18","47354","99999","IN","99999","Losantville, IN",645,0.571
"18","47355","99999","IN","99999","Lynn, IN",2885,1
"18","47356","11300","IN","Anderson, IN Metropolitan Statistical Area","Middletown, IN",454,0.079
"18","47356","34620","IN","Muncie, IN Metropolitan Statistical Area","Middletown, IN",64,0.011
"18","47356","35220","IN","New Castle, IN Micropolitan Statistical Area","Middletown, IN",5263,0.91
"18","47357","18220","IN","Connersville, IN Micropolitan Statistical Area","Milton, IN",204,0.168
"18","47357","39980","IN","Richmond, IN Micropolitan Statistical Area","Milton, IN",1011,0.832
"18","47358","39980","IN","Richmond, IN Micropolitan Statistical Area","Modoc, IN",50,0.05
"18","47358","99999","IN","99999","Modoc, IN",946,0.95
"18","47359","23060","IN","Fort Wayne, IN Metropolitan Statistical Area","Montpelier, IN",567,0.18
"18","47359","99999","IN","99999","Montpelier, IN",2576,0.82
"18","47360","35220","IN","New Castle, IN Micropolitan Statistical Area","Mooreland, IN",1462,0.946
